year,firm,HSK,FOWNER,DEXP,DIASSET,DSOWNER,Y,K,L,M
2005,94,0.6666667,0,0,0,0,12564.9943460316,228.000084598403,51.0000187310628,6228.99946895195
2006,94,0.6666667,0,0,0,0,18893.0044951493,321.999824334748,51.0000187310628,14392.0032291281
2004,95,0.0666667,0,0,0,0,42760.0699067143,849.999702938344,45.0000229603415,26199.8771288594
2005,95,0.0666667,0,0,0,0,38959.9704778191,2629.99967079816,49.9999997285927,19146.9937892273
2006,95,0.0666667,0,0,0,0,50179.9086764768,2629.99967079816,53.0000045817377,30689.9340898038
2004,96,0.0555556,0,0,0,0,21658.9923882166,605.00032789143,18.0000043578696,6530.99771478614
2005,96,0.0555556,0,0,0,0,21989.008635109,652.999915582496,22.0000120261203,13883.9947659874
2006,96,0.0555556,0,0,0,0,11093.9922273779,916.999566940924,18.0000043578696,6446.99880530254
2004,97,0.0784314,0,0,0,1,3670.00021635159,3515.00068807972,51.0000187310628,2009.99999788323
2005,97,0.0784314,0,0,0,1,3738.00004479803,4564.0013190785,49.9999997285927,1923.00048923284
2006,97,0.0784314,0,0,0,1,4182.00050188779,1709.00054155554,51.0000187310628,1950.99933544442
2004,98,0.05,0,0,0,0,7890.9988280206,2727.99994826797,19.9999945289209,5270.00188910874
2005,98,0.05,0,0,0,0,8090.99504986428,1590.00112060969,24.0000040716496,7371.00249737418
2006,98,0.05,0,0,0,0,12680.0097890751,1719.99901993138,39.0000138009462,10389.9991262709
2004,99,0.0625,0,0,0,0,8664.00183086951,2389.99845862842,47.9999994764212,3427.99904112796
2005,99,0.0625,0,0,0,0,8322.99961925526,4200.00082205995,40.9999972651235,4726.00256268906
2006,99,0.0625,0,0,0,0,6759.99885730991,4399.99639241353,40.9999972651235,3971.99990004437
2004,100,0.1025641,0,0,0,0,5624.99872271665,372.99984347289,39.0000138009462,3182.00251728841
2005,100,0.1025641,0,0,0,0,6147.00346133359,315.999932506543,49.9999997285927,4150.00160511762
2006,100,0.1025641,0,0,0,0,9343.0030010379,376.999929332107,28.0000137150977,6953.00347581239
2004,101,0.2,0,0,0,0,9510.99712309047,204.00000125578,14.9999969834672,8121.00342476927
2005,101,0.2,0,0,0,0,10201.9994033578,209.999888549361,16.0000044441641,8808.00283263109
2006,101,0.2,0,0,0,0,11317.0079336052,717.000114290081,19.0000003958376,9993.00872527394
2004,102,0.25,0,0,0,0,6845.00179528939,2504.00067052124,39.9999818354467,6968.99985059497
2005,102,0.25,0,0,0,0,20208.00314052,2803.00125808538,33.0000144716093,26362.0300982399
2006,102,0.25,0,0,0,0,25333.9329652207,2883.00087170862,49.9999997285927,25289.8902501353
2004,103,0.1111111,0,0,1,0,8521.99715314238,1525.99967672548,27.0000036178834,5214.0021143116
2005,103,0.1111111,0,0,0,0,10821.0003292652,1528.9996851345,25.9999860114452,7102.00203470174
2006,103,0.1111111,0,0,0,0,11708.0041234205,1564.00012339138,28.0000137150977,8550.99560345356
2004,104,0.1923077,0,0,1,0,12973.0057915245,9194.9987399318,52.0000146337678,6058.99970344232
2005,104,0.1923077,0,0,1,0,13721.990898875,7151.9977338652,53.9999974855292,9348.99378580296
2006,104,0.1923077,0,0,1,0,14262.9992793844,4556.99639421192,57.9999993883077,9691.99920587228
2004,105,0.2941177,0,0,0,0,13503.9970718505,1657.99944341739,16.9999941510453,10072.0042733069
2005,105,0.2941177,0,0,0,0,17045.9854924583,4421.99840181258,13.9999953853871,11804.0031155148
2006,105,0.2941177,0,0,0,0,17274.0041485203,2140.99938212958,14.9999969834672,12712.0037091517
2004,106,0,0,0,0,0,9339.99503837954,656.999987855611,42.9999950251771,7600.00360031525
2005,106,0,0,0,0,0,11959.9996710447,1650.00071462402,42.9999950251771,9533.00245480904
2006,106,0,0,0,0,0,9010.00585107442,357.000077904677,42.9999950251771,7701.99757868525
2004,107,0,0,0,0,0,12286.0039103411,1072.00070577207,13.9999953853871,11897.00539557
2005,107,0,0,0,0,0,9327.00280997497,202.000061124966,12.9999953530009,8914.99527240135
2006,107,0,0,0,0,0,12617.007697284,151.999920831387,14.9999969834672,12233.9970662565
2004,108,0.0735294,0,0,0,0,108706.840368238,7684.00365844205,68.0000200480277,81784.2531679285
2005,108,0.0735294,0,0,0,0,18499.9997952713,7093.9954929451,68.0000200480277,17879.9991287522
2006,108,0.0735294,0,0,0,0,15385.0109578757,8017.00347903441,73.9999931028917,16874.9912968774
2004,109,0,0,0,0,0,8779.00188813302,2699.99985962047,29.9999885501375,6617.0041421635
2005,109,0,0,0,0,0,6954.99927419332,2699.99985962047,29.9999885501375,4738.99800029602
2006,109,0,0,0,0,0,6384.99509334239,2699.99985962047,22.0000120261203,5516.99716827673
2004,110,0,0,0,0,0,5151.00438058953,149.999955885568,37.0000032321638,2100.00079020597
2005,110,0,0,0,0,0,8600.00445272341,244.999948416547,37.0000032321638,5790.00248641737
2006,110,0,0,0,0,0,8828.00205359938,625.000218914787,53.9999974855292,7104.99971202582
2004,111,0.0990991,0,0,0,0,12180.0055874071,945.000068518416,110.999977654333,5587.00139977191
2005,111,0.0990991,0,0,0,0,17231.9931176066,1148.99968075182,121.000054982807,7214.0009994025
2006,111,0.0990991,0,0,0,0,27354.8739895394,1189.99930253457,145.000037349022,9515.0020958669
2004,112,0.0333333,0,0,0,1,1411.99940970902,794.999908849811,180.000026839764,562.000084359752
2005,112,0.0333333,0,0,0,1,893.000374277365,240.000018397923,90.9999539069783,560.000121111664
2006,112,0.0333333,0,0,0,1,627.000288023225,240.000018397923,29.0000049303927,358.999860532735
2004,113,0.5041322,0,1,1,0,67138.9747441737,20679.9932040906,121.000054982807,50861.9307343211
2005,113,0.5041322,0,0,1,0,73684.6662336899,23198.8966886535,151.999920831387,47341.8518317808
2006,113,0.5041322,0,1,1,0,106104.527956335,25321.0159535264,175.000004563385,76274.961131424
2004,114,0.1351351,0,0,0,0,207525.603208972,9293.99712216052,110.999977654333,191338.616763719
2005,114,0.1351351,0,0,0,0,242452.234785053,12814.0050974235,112.00001441495,206868.788647901
2006,114,0.1351351,0,0,0,0,357188.881256997,12915.9982966617,112.00001441495,299296.500053915
2004,115,0.1578947,0,0,0,0,38449.8471640995,15472.0121038575,171.000075838062,27609.0804663554
2005,115,0.1578947,0,0,0,0,37982.0895512472,14161.9914998042,121.999994542543,28693.9047171879
2006,115,0.1578947,0,0,0,0,36531.1280715133,13537.000593113,99.9999814011926,19101.0005981452
2004,116,0.1,0,0,0,0,42940.8986820808,3023.0000157817,60.0000262666797,39824.1981405289
2005,116,0.1,0,0,0,0,35895.9588037703,2283.00080697262,60.0000262666797,32546.0080642306
2006,116,0.1,0,0,0,0,41633.0665708712,3135.00171463536,49.9999997285927,33488.9227850763
2004,117,0.0673077,0,0,0,0,15886.0079875928,20003.0091756332,104.000010489298,10416.9961875407
2005,117,0.0673077,0,1,0,0,18115.0071856934,20349.9961157808,104.000010489298,11080.9976847768
2006,117,0.0673077,0,1,1,0,21521.9796238337,17566.9926040595,104.000010489298,13826.0116621639
2004,118,0.3615385,0,1,1,0,58519.1892031716,27299.9459140293,130.000071440794,47356.0565179267
2005,118,0.3615385,0,1,1,0,60099.09126342,26099.9845145931,157.999994781739,44942.9865537085
2006,118,0.3615385,0,1,1,0,94580.8213175718,47776.0620926482,153.999907228329,60693.992390524
2004,119,0.1,0,1,1,0,5680.00277345836,416.99990750991,9.99999907005959,5442.00043893437
2005,119,0.1,0,1,1,0,5905.00160243143,416.99990750991,12.0000042025447,5234.99935450026
2006,119,0.1,0,1,1,0,11653.0007391118,900.000213008145,18.0000043578696,10028.0054223598
2004,120,0.7979798,0,0,1,0,52930.2347529025,45582.9945767574,197.999993922482,2629.99967079816
2005,120,0.7979798,0,0,1,0,53663.0520540474,35734.0752025282,185.000032360513,3400.99733019158
2006,120,0.7979798,0,0,1,0,42503.0025222739,35903.8567834531,151.000024640949,3218.99989924914
2004,121,0.1111111,0,0,0,1,81848.0697706391,37974.114149888,71.9999914308445,20413.9955300807
2005,121,0.1111111,0,0,1,1,63796.2697656154,59126.8254655956,69.9999830565469,9082.00261872337
2006,121,0.1111111,0,0,1,1,60218.8075332153,42396.8777272353,71.0000087300671,10348.9981820102
2004,122,0,0,0,0,0,7278.00452566482,4099.9989639613,127.999966218293,1504.00074521747
2005,122,0,0,0,0,0,15976.001995472,4603.00209980972,127.999966218293,3850.00220496559
2006,122,0,0,0,0,0,13925.9878077576,5357.00323626667,127.999966218293,3529.99947075652
2004,123,0,0,0,0,0,7172.00118535223,225.000134504046,29.9999885501375,6542.99964098731
2005,123,0,0,0,0,0,7314.00293504058,325.999875674477,19.9999945289209,6583.00100411905
2006,123,0,0,0,0,0,8355.00467019988,422.999924263431,14.9999969834672,3111.00156515184
2004,124,0,0,0,0,0,5769.997925673,1341.99957387262,19.0000003958376,5429.99775780152
2005,124,0,0,0,0,0,10471.0019864802,1300.00059351562,19.0000003958376,9094.99917278957
2006,124,0,0,0,0,0,8417.00211088643,1380.00030615131,22.0000120261203,7623.00554963541
2004,125,0.0657895,0,1,0,0,32583.1316698586,3926.99978567216,75.9999741382433,28902.9804921752
2005,125,0.0657895,0,1,1,0,49933.1305346477,3830.99944565185,92.0000389114965,45444.1782458145
2006,125,0.0657895,0,1,0,0,54321.2079689576,3995.00056648954,92.0000389114965,50121.2325155729
2004,126,0.4653465,0,1,0,0,19488.9905902839,7460.00228874471,100.999947799046,7788.00493376117
2005,126,0.4653465,0,1,0,0,23907.0817126912,3232.99748561465,146.000055230593,11568.0006431976
2006,126,0.4653465,0,1,0,0,20120.9934653472,4485.00101139947,154.999981877518,13131.9963411432
2004,127,0.08,0,1,0,0,50126.244889439,16617.0075324677,149.999955885568,43069.053415868
2005,127,0.08,0,1,0,0,75002.7456113711,19512.0011727541,188.00000698797,54447.9239503162
2006,127,0.08,0,1,0,0,79387.8013466916,23411.9065766815,217.999986311979,64227.708940586
2004,128,0.1904762,0,0,1,0,32134.0019729223,10120.992387099,209.999888549361,50741.0232761211
2005,128,0.1904762,0,0,0,0,109400.419115483,18780.0046431254,499.999950788907,92711.7039697377
2006,128,0.1904762,0,0,0,0,135125.600639863,37121.0695576755,240.000018397923,116101.489841216
2004,129,0.0545455,0,0,0,0,19137.9968166005,40087.1053805358,330.000114028046,6799.99394008615
2005,129,0.0545455,0,0,0,0,13845.0078140501,37460.0383591316,257.999849090267,7229.99772144554
2006,129,0.0545455,0,0,0,0,13184.9986974884,29779.9313203115,226.000000164463,4330.99678980064
2004,130,0.0545455,0.8333333,0,0,1,47725.9235547898,8307.00156305298,54.999989812215,40029.0211989425
2005,130,0.0545455,0.25,0,0,1,62688.2933338697,8494.99971026926,51.0000187310628,57844.8670455612
2006,130,0.0545455,0,0,0,1,20344.0140963227,8743.99973893587,46.9999717196358,18359.9878057606
2004,131,0.0605096,0,0,1,0,41403.8851660145,13256.0058444869,314.000004424809,28102.1116447948
2005,131,0.0605096,0,0,1,0,37587.9951322432,14655.0021521603,257.999849090267,26926.0635039909
2006,131,0.0605096,0,0,1,0,35776.9818316,14092.9929648958,243.000135268284,28591.9360283534
2004,132,0.1694915,0,0,1,0,5557.99660794002,2717.99838357574,59.0000328095717,4383.99636729701
2005,132,0.1694915,0,0,1,0,7172.99816280532,2724.99807316042,63.9999946649812,4387.00043358384
2006,132,0.1694915,0,1,1,0,9221.99803786615,3139.99975224679,88.0000163259194,5610.00000832108
2004,133,1,0,0,0,0,12174.0023245784,932.999812609447,29.0000049303927,4565.0009448224
2005,133,1,0,0,0,0,5529.00416699914,644.00017638882,27.0000036178834,2023.00032940968
2006,133,1,0,0,0,0,6477.99935394083,938.999550023549,25.0000043782954,2803.99930417492
2004,134,0.2536232,0,1,1,0,14625.9993296773,38001.0853445755,138.000043448313,3048.00025357368
2005,134,0.2536232,0.0196078,1,1,0,6854.99594186577,39068.0392021257,121.999994542543,1592.99950631337
2006,134,0.2536232,0.0196078,1,1,0,10171.0019057852,38074.8790068522,149.999955885568,3815.00021471371
2004,135,0.2822086,0,0,1,1,14641.9942865963,43296.193491533,162.999967268501,10238.9975674717
2005,135,0.2822086,0,0,1,1,21547.9938846693,43401.9651926508,141.999991820621,16095.9988266102
2006,135,0.2822086,0,0,0,1,21580.0164264406,43629.1157982464,121.000054982807,18108.9940015515
2004,136,0.5172414,0,0,0,0,30523.1289060176,8806.00364290471,57.9999993883077,20303.0012717344
2005,136,0.5172414,0,0,0,0,32985.0596482487,9138.00162543818,125.000032837217,26225.0410876707
2006,136,0.5172414,0,0,0,0,39805.8832221384,9320.00086042582,125.000032837217,23513.9701977243
2004,137,0.2790698,0,0,1,0,13010.005574701,10365.9948299624,42.9999950251771,10455.9973305411
2005,137,0.2790698,0,0,0,0,13503.9970718505,13502.9978130402,42.9999950251771,12330.9914192235
2006,137,0.2790698,0,0,0,0,15000.9978319223,14828.9999707117,42.9999950251771,12373.0005170185
2004,138,0.2925532,0,1,1,1,110189.84270589,57053.2316722205,375.999946085404,81988.9695897525
2005,138,0.2925532,0,1,1,1,116899.515162913,65864.1785589778,369.000131349069,84545.0662856284
2006,138,0.2925532,0,1,1,1,119300.404656025,76329.8988786542,225.000134504046,86805.0431702164
2004,139,0.05,0,0,0,0,218499.717366547,39850.0922840051,1200.00019706871,8750.00018067298
2005,139,0.05,0,1,0,0,313301.103776554,68906.1008826706,819.999720988243,170631.237324295
2006,139,0.05,0,1,0,0,231999.385050375,69999.9635278048,749.999845102249,162393.876545791
2004,140,0.36875,0,0,0,0,39109.8643765499,54484.9611298163,160.00002956259,21278.0009771643
2005,140,0.36875,0,0,1,0,99650.067199903,169999.368275666,450.000187756075,42870.1046204176
2006,140,0.36875,0,0,1,0,76249.7945469654,149999.914038266,429.999910264338,34419.8943388326
2004,141,0.1704835,0,1,0,1,37229.9937875509,46678.0821262246,393.00015253541,31409.949978588
2005,141,0.1704835,0,1,0,1,19760.0005670753,66639.9815513367,260.999893688799,3948.002366616
2006,141,0.1704835,0,1,0,1,30849.937395124,92469.1172327301,165.000086806427,23887.0081961098
2004,142,0.229108,0.009996,1,1,0,216570.194956117,144259.638476574,1064.99991677715,87266.3312325858
2005,142,0.229108,0.0100033,1,1,0,251030.56911475,149586.485069941,1051.99958625095,66361.3441815749
2006,142,0.229108,0.009996,1,1,0,288750.99884049,147756.362951111,1079.00003748647,9249.00262159001
2004,143,0.2207792,0,1,1,1,134059.632687907,96630.5284715573,1078.00026791651,50430.9322035969
2005,143,0.2207792,0,1,1,1,136230.011884691,128214.510052395,1078.00026791651,42739.122604968
2006,143,0.2207792,0,1,1,1,124760.352981255,130630.760467292,972.000190064471,42597.0380288096
2004,144,0.1542953,0,0,1,1,197039.599458595,239021.790404929,1198.99981412202,102134.923747551
2005,144,0.1542953,0,0,1,1,178080.32650831,139653.551152866,1234.99969240837,138204.534372755
2006,144,0.1542953,0,0,1,1,193780.237586247,251817.525740721,1201.00021368196,130132.702857995
2004,145,0.120773,0,0,1,0,53870.0530256365,30659.8726868891,620.999949119312,20687.0049102038
2005,145,0.120773,0,0,1,0,55050.1573248219,35165.1213636928,602.000333924182,22135.1030349851
2006,145,0.120773,0,0,1,0,44260.1498820947,35165.1213636928,572.000004930756,18291.9984492419
2004,146,0.1764706,0,0,0,0,624021.43642082,494568.033022338,102.000019045006,475950.911121737
2005,146,0.1764706,0,0,0,0,259811.072075725,105830.072801776,349.999945930793,218950.290715534
2006,146,0.1764706,0,0,1,0,328469.74098982,58670.950349056,349.999945930793,285332.372772904
2004,147,0.0909091,0,0,0,0,16049.9979366416,849.999702938344,22.0000120261203,16148.9934236591
2005,147,0.0909091,0,0,0,0,13839.9968282646,857.000069761706,22.0000120261203,11664.0063656479
2006,147,0.0909091,0,0,0,0,11860.0038835373,800.000217865688,19.9999945289209,10046.001764982
2004,148,0.4013158,0,1,0,0,119880.417011625,14755.0105147555,304.000090772522,25152.9383071034
2005,148,0.4013158,0,1,0,0,130010.435591926,24700.0364914101,315.000113769946,27260.9348909016
2006,148,0.4013158,0,1,1,0,111110.44659887,25445.90232056,308.000066844146,28263.0336975208
2004,149,0.1222222,0,0,0,0,6149.99778107693,3093.00070308516,90.000029670281,4017.99780868433
2005,149,0.1222222,0,0,0,0,7949.99834919557,76.9999675172732,76.9999675172732,5170.00016801221
2006,149,0.1222222,0,0,0,0,9820.00587875937,76.9999675172732,74.9999914847772,6218.00254553345
2004,150,0.1560284,0,1,0,1,19400.0127060066,41046.8756030605,281.999979995453,11609.0007158338
2005,150,0.1560284,0,1,0,1,16229.9892799484,40491.2022053762,279.999831112661,1581.99976534575
2006,150,0.1560284,0,1,0,1,10429.9942844156,40489.9874875308,279.000060871846,229.999928947676
2004,151,0.5,0,0,0,0,369.99999791384,1525.99967672548,9.99999907005959,66.0000170262581
2005,151,0.5,0,0,0,0,490.000298358801,1602.99975536691,9.99999907005959,158.999967846986
2006,151,0.5,0,0,0,0,199.999926690406,1602.99975536691,9.00000380397483,34.0000161630544
2004,152,0,0,0,0,1,809.999799390173,500.999949356485,21.0000118078114,443.000101870017
2005,152,0,0,0,0,1,639.999887133631,513.999863556063,16.0000044441641,450.000187756075
2006,152,0,0,0,0,1,619.999703615806,519.000060636907,16.0000044441641,411.99985606802
2004,153,0.1768086,0,1,1,0,1030515.78808926,1244419.85579782,3829.00018579344,566589.310410749
2005,153,0.1768086,0,1,0,0,1339437.08788591,1368396.26141919,3652.00276925838,932514.518671673
2006,153,0.1768086,0,1,0,0,1307084.96742522,1284076.06226288,3521.99898194438,917024.987454639
2004,154,0.0222222,0,0,0,0,29010.1196051273,2058.00017206116,180.000026839764,23902.0617526458
2005,154,0.0222222,0,0,0,0,38140.0427490748,2159.00122951888,180.999994340886,28946.0780328029
2006,154,0.0222222,0,0,0,0,44090.0759075264,2499.99997285927,90.9999539069783,34215.0197288332
2004,155,0.0898876,0,0,0,0,171489.959725545,6585.00254064244,267.000091207149,137483.611514536
2005,155,0.0898876,0,0,0,0,50990.2644323169,7181.99874468686,211.999941769541,28581.9306017952
2006,155,0.0898876,0,0,0,0,58300.1531928618,7185.00144768334,187.000071648206,29608.89198209
2004,156,0.0271903,0,0,1,0,18490.0124921964,3099.9987895332,330.999875750216,15101.0113895441
2005,156,0.0271903,0,0,0,0,26579.8848485863,3371.99892392164,356.00009581669,18068.9992463089
2006,156,0.0271903,0,0,0,0,36140.1603121112,3937.99897927419,304.000090772522,25119.0047506931
2004,157,0,0,0,0,1,2129.99944896168,330.999875750216,10.9999969992183,1715.99951943786
2005,157,0,0,0,0,1,1219.9998319727,441.000054927944,9.00000380397483,993.0003336032
2006,157,0,0,0,0,1,2149.99973958834,441.000054927944,5.99999718463233,1731.99984564004
2004,158,0.1025641,0,0,0,1,5059.99614285702,1087.00012269925,39.0000138009462,2878.00032392665
2005,158,0.1025641,0,0,0,1,4969.99940811938,1206.99973313531,39.9999818354467,2037.00118914634
2006,158,0.1025641,0,0,0,1,5299.9994724369,1303.00055100644,51.0000187310628,1644.00069768724
2004,159,0.0277778,0,0,0,0,21699.9882922336,7628.00025385749,36.0000022155801,8174.00274544906
2005,159,0.0277778,0,0,0,0,25999.9527579488,11914.9953587171,36.0000022155801,14915.0045200086
2006,159,0.0277778,0,0,0,0,33349.8982378405,13100.0064296225,56.0000173188343,21598.0000692712
2004,160,0.0769231,0,0,0,0,10560.0046753328,1007.00010803241,12.9999953530009,9702.99616707027
2005,160,0.0769231,0,0,0,0,8910.00427265916,1307.0003742932,16.0000044441641,7132.00014989302
2006,160,0.0769231,0,0,0,0,13059.9947390357,1307.0003742932,25.0000043782954,11537.9975214436
2004,161,0,0,0,0,0,16010.0031060882,835.000229749568,19.9999945289209,11108.0016836765
2005,161,0,0,0,0,0,21989.9981627618,3048.00025357368,19.9999945289209,22497.9618579857
2006,161,0,0,0,0,0,4729.99772257187,2399.99996079351,19.9999945289209,2412.9998416468
2004,162,0,0,0,0,0,7819.99348172495,956.999625379596,18.0000043578696,4726.00256268906
2005,162,0,0,0,0,0,11099.9957009661,1078.00026791651,12.9999953530009,8409.00134684527
2006,162,0,0,0,0,0,10239.9907984067,1432.99938692236,5.99999718463233,8036.99872844448
