edad,mujer,hispano,educ,renta,horassem,semtr,sindic,convlab,region,raza,estciv,exper,sal
49,0,0,12,20000,40,52,0,0,1,7,1,31,9.61538461538461
48,1,0,12,32000,40,52,0,0,1,7,1,30,15.3846153846154
40,1,0,16,50002,40,52,0,0,1,1,1,18,24.0394230769231
36,1,0,14,40000,40,52,0,0,1,1,1,16,19.2307692307692
43,0,0,12,30000,40,52,0,0,1,1,1,25,14.4230769230769
51,0,0,18,49600,40,52,0,0,1,4,1,27,23.8461538461538
49,1,0,16,20800,40,52,0,0,1,4,1,27,10
31,0,0,13,40000,40,52,0,0,1,1,7,12,19.2307692307692
48,1,0,12,27600,40,52,0,0,1,1,5,30,13.2692307692308
24,0,0,12,27000,40,52,1,0,1,1,7,6,12.9807692307692
57,0,0,14,68000,40,52,0,0,1,1,5,37,32.6923076923077
54,0,0,12,37440,40,52,0,0,1,1,1,36,18
54,1,0,13,52000,40,52,0,0,1,1,1,35,25
35,0,0,13,49000,45,52,0,0,1,1,1,16,20.9401709401709
36,1,0,12,37000,40,52,0,0,1,1,1,18,17.7884615384615
42,0,0,14,80000,55,52,0,0,1,1,1,22,27.972027972028
25,0,0,13,44000,40,52,0,0,1,1,7,6,21.1538461538462
51,0,0,13,79000,40,52,0,0,1,1,1,32,37.9807692307692
29,0,0,13,50000,40,52,0,0,1,1,5,10,24.0384615384615
53,0,0,12,34000,40,52,0,0,1,1,5,35,16.3461538461538
46,1,0,16,26000,40,52,0,0,1,1,5,24,12.5
25,0,0,14,57000,45,52,0,0,1,1,7,5,24.3589743589744
24,1,0,14,25000,40,52,0,0,1,1,7,4,12.0192307692308
59,1,0,14,60528,40,52,0,0,1,1,1,39,29.1
44,0,0,18,78000,40,52,0,0,1,1,5,20,37.5
51,0,0,14,18681,40,52,1,0,1,1,1,31,8.98125
33,1,0,14,25000,40,52,0,0,1,1,1,13,12.0192307692308
49,1,0,16,56200,36,52,0,0,1,1,1,27,30.0213675213675
46,1,0,16,25000,38,52,0,0,1,1,5,24,12.6518218623482
56,0,0,14,35000,40,52,1,0,1,1,1,36,16.8269230769231
27,0,0,12,35000,40,52,0,0,1,1,1,9,16.8269230769231
31,1,0,13,58000,40,52,0,0,1,7,1,12,27.8846153846154
53,1,0,12,35000,40,52,0,0,1,1,4,35,16.8269230769231
55,0,0,12,35000,40,52,0,0,1,1,5,37,16.8269230769231
48,1,0,16,32000,36,52,0,0,1,1,1,26,17.0940170940171
56,0,0,12,29000,40,52,0,0,1,1,1,38,13.9423076923077
43,0,0,12,37684,40,52,0,0,1,1,1,25,18.1173076923077
46,0,0,12,39000,40,52,0,0,1,1,1,28,18.75
33,1,0,14,37000,40,52,0,0,1,1,1,13,17.7884615384615
46,1,0,14,30000,40,52,0,0,1,1,1,26,14.4230769230769
48,0,0,13,45000,40,52,0,0,1,1,1,29,21.6346153846154
54,1,0,12,39000,55,52,0,0,1,1,7,36,13.6363636363636
23,1,0,16,30002,40,52,0,0,1,1,7,1,14.4240384615385
23,0,0,13,23002,40,48,0,0,1,1,7,4,11.9802083333333
44,0,0,18,97000,45,52,0,0,1,1,7,20,41.4529914529915
32,0,0,12,41000,40,52,0,0,1,1,7,14,19.7115384615385
43,0,0,14,42000,50,52,0,0,1,1,1,23,16.1538461538462
56,0,0,16,81000,40,52,0,0,1,1,1,34,38.9423076923077
34,1,0,10,18000,36,52,0,0,1,1,5,18,9.61538461538461
32,0,0,13,60000,50,52,0,0,1,1,1,13,23.0769230769231
27,1,0,12,37000,36,52,0,0,1,1,1,9,19.7649572649573
36,0,0,12,43000,40,52,0,0,1,1,1,18,20.6730769230769
36,1,0,12,19000,36,52,0,0,1,1,1,18,10.1495726495726
43,0,0,12,44000,40,52,0,0,1,1,1,25,21.1538461538462
50,1,0,12,29000,40,52,0,0,1,1,1,32,13.9423076923077
24,1,0,12,7000,45,52,0,0,1,1,7,6,2.99145299145299
27,1,0,16,32000,40,52,0,0,1,1,5,5,15.3846153846154
26,1,1,12,28000,40,52,0,0,1,1,7,8,13.4615384615385
27,0,1,12,18500,40,52,0,0,1,1,7,9,8.89423076923077
55,0,1,12,22000,40,49,0,0,1,1,1,37,11.2244897959184
31,0,0,12,51325,50,52,0,0,1,1,5,13,19.7403846153846
47,0,0,12,50000,40,52,0,0,1,1,1,29,24.0384615384615
46,0,0,12,46000,40,50,0,0,1,7,7,28,23
48,1,0,12,22500,40,52,0,0,1,1,7,30,10.8173076923077
18,0,0,12,15000,40,52,0,0,1,1,7,0,7.21153846153846
36,0,0,12,31000,40,52,0,0,1,1,7,18,14.9038461538462
53,1,0,16,46000,40,52,0,0,1,1,1,31,22.1153846153846
40,0,0,13,35000,41,52,0,0,1,1,1,21,16.4165103189493
52,0,0,14,45000,45,52,0,0,1,1,1,32,19.2307692307692
50,1,0,12,25000,40,52,0,0,1,1,1,32,12.0192307692308
36,0,0,13,48000,50,52,0,0,1,1,1,17,18.4615384615385
32,1,0,12,24000,37,52,0,0,1,1,1,14,12.4740124740125
32,0,0,9,55000,65,52,0,0,1,1,1,17,16.2721893491124
39,1,0,13,32000,52,52,0,0,1,1,7,20,11.8343195266272
48,0,0,12,75000,46,52,0,0,1,1,1,30,31.3545150501672
39,0,0,16,80000,70,52,0,0,1,1,1,17,21.978021978022
39,1,0,8,8900,40,52,0,0,1,1,7,25,4.27884615384615
56,0,0,16,59000,40,52,0,0,1,1,1,34,28.3653846153846
45,1,0,13,51000,40,52,0,0,1,1,1,26,24.5192307692308
44,0,0,12,45000,55,52,0,0,1,1,1,26,15.7342657342657
42,1,0,12,25000,40,52,0,0,1,1,1,24,12.0192307692308
49,0,0,14,47000,40,52,0,0,1,1,1,29,22.5961538461538
46,1,0,18,8500,45,52,0,0,1,1,1,22,3.63247863247863
62,0,0,12,48000,50,52,0,0,1,1,1,44,18.4615384615385
42,0,0,12,389599,40,52,0,0,1,1,5,24,187.307211538462
56,0,0,13,56000,42,52,1,0,1,1,1,37,25.6410256410256
50,0,0,18,83000,45,52,0,0,1,1,1,26,35.4700854700855
51,0,0,13,51000,40,52,0,0,1,1,1,32,24.5192307692308
47,1,0,13,26000,40,52,0,0,1,1,1,28,12.5
69,0,0,12,50000,40,52,0,0,1,1,1,51,24.0384615384615
40,1,0,14,28000,40,52,0,0,1,1,7,20,13.4615384615385
50,0,0,14,40000,40,52,0,0,1,1,1,30,19.2307692307692
36,1,0,18,70000,38,48,0,0,1,1,1,12,38.3771929824561
58,0,0,18,49500,40,52,0,0,1,1,7,34,23.7980769230769
37,0,0,12,22000,40,52,0,0,1,1,5,19,10.5769230769231
49,0,0,16,30000,40,52,0,0,1,1,5,27,14.4230769230769
58,0,0,18,100000,70,52,0,0,1,1,1,34,27.4725274725275
45,0,0,16,389599,55,52,0,0,1,1,1,23,136.223426573427
49,1,0,18,57000,40,52,1,0,1,1,5,25,27.4038461538462
55,0,0,16,55000,45,52,1,0,1,1,7,33,23.5042735042735
56,0,0,12,51000,40,52,1,0,1,1,5,38,24.5192307692308
60,1,0,12,23000,40,52,0,0,1,1,1,42,11.0576923076923
40,0,0,16,104000,40,52,1,0,1,1,1,18,50
40,0,0,18,20000,50,49,0,0,1,1,7,16,8.16326530612245
25,0,0,16,35002,40,52,0,0,1,1,7,3,16.8278846153846
35,0,0,16,23000,40,52,0,0,1,1,7,13,11.0576923076923
21,0,0,13,11960,36,52,0,0,1,4,7,2,6.38888888888889
34,0,0,16,60000,45,52,0,0,1,1,1,12,25.6410256410256
33,1,0,20,103069,65,52,0,0,1,1,1,7,30.4937869822485
53,0,0,12,62000,40,52,0,0,1,1,3,35,29.8076923076923
24,1,0,16,26000,36,52,0,0,1,1,7,2,13.8888888888889
51,1,0,14,44000,40,52,0,0,1,7,1,31,21.1538461538462
35,0,0,12,60000,50,52,0,0,1,1,1,17,23.0769230769231
37,1,0,14,45000,40,52,0,0,1,1,2,17,21.6346153846154
48,0,0,12,56000,70,52,0,0,1,1,1,30,15.3846153846154
42,1,0,14,30000,40,52,0,0,1,1,1,22,14.4230769230769
52,0,0,12,30000,40,52,0,0,1,1,1,34,14.4230769230769
40,0,0,13,30000,40,52,0,0,1,2,5,21,14.4230769230769
52,1,0,16,32579,40,52,0,0,1,1,5,30,15.6629807692308
61,0,0,12,30426,40,52,0,0,1,2,5,43,14.6278846153846
51,0,0,12,45000,40,52,0,0,1,1,1,33,21.6346153846154
46,1,0,14,40000,37,48,0,0,1,1,1,26,22.5225225225225
43,1,0,18,45000,45,52,0,0,1,1,1,19,19.2307692307692
49,0,0,16,96000,42,52,0,0,1,1,1,27,43.956043956044
72,0,0,12,90000,40,52,0,0,1,1,1,54,43.2692307692308
60,1,0,14,75000,60,52,0,0,1,1,5,40,24.0384615384615
57,0,0,16,43000,40,52,0,0,1,1,1,35,20.6730769230769
26,0,0,13,30000,45,52,0,0,1,1,7,7,12.8205128205128
37,0,0,12,35000,40,52,0,0,1,1,1,19,16.8269230769231
47,1,0,13,60000,50,50,0,0,1,1,7,28,24
36,0,0,18,58000,40,52,0,0,1,1,1,12,27.8846153846154
50,0,0,13,44000,40,52,0,0,1,1,5,31,21.1538461538462
21,0,0,13,26000,40,52,0,0,1,1,7,2,12.5
53,1,0,12,34000,36,52,0,0,1,1,5,35,18.1623931623932
54,0,0,20,65000,60,52,0,0,1,1,1,28,20.8333333333333
59,1,0,16,60000,80,52,0,0,1,1,1,37,14.4230769230769
45,1,0,16,41000,40,52,0,0,1,1,1,23,19.7115384615385
36,0,0,13,55000,47,52,0,0,1,1,1,17,22.5040916530278
42,1,0,13,30000,40,52,0,0,1,1,1,23,14.4230769230769
62,0,0,13,38000,40,52,0,0,1,1,1,43,18.2692307692308
48,0,0,16,70000,40,52,0,0,1,1,1,26,33.6538461538462
45,1,0,16,75000,50,52,0,0,1,1,1,23,28.8461538461538
45,0,0,16,68000,50,52,0,0,1,1,1,23,26.1538461538462
46,1,0,16,407720,50,52,0,0,1,1,1,24,156.815384615385
31,0,0,14,48002,40,52,0,0,1,1,7,11,23.0778846153846
27,0,0,16,41000,45,52,0,0,1,1,1,5,17.5213675213675
32,0,0,16,102000,60,52,0,0,1,1,1,10,32.6923076923077
29,1,0,16,58000,40,52,0,0,1,1,1,7,27.8846153846154
38,0,0,14,27000,70,52,0,0,1,4,1,18,7.41758241758242
33,0,0,16,40000,40,52,0,0,1,1,1,11,19.2307692307692
28,1,0,18,35000,40,52,0,0,1,1,1,4,16.8269230769231
39,1,0,16,33000,42,52,0,0,1,1,1,17,15.1098901098901
38,0,0,16,47500,46,52,0,0,1,1,1,16,19.8578595317726
48,1,0,12,30000,40,52,0,0,1,1,3,30,14.4230769230769
37,0,0,13,43000,50,52,0,0,1,1,7,18,16.5384615384615
44,1,0,13,44000,50,52,0,0,1,1,5,25,16.9230769230769
37,1,0,16,31000,40,52,0,0,1,1,1,15,14.9038461538462
34,0,0,12,42000,40,52,0,0,1,1,1,16,20.1923076923077
44,1,0,16,76000,40,52,0,0,1,1,1,22,36.5384615384615
47,0,0,12,40000,40,52,0,0,1,1,1,29,19.2307692307692
67,0,0,10,25000,40,52,0,0,1,1,1,51,12.0192307692308
47,0,0,16,95000,45,52,0,0,1,1,1,25,40.5982905982906
30,1,0,16,55000,40,52,0,0,1,1,1,8,26.4423076923077
33,0,0,16,45000,40,52,0,0,1,1,1,11,21.6346153846154
48,0,0,16,160000,45,52,0,0,1,1,1,26,68.3760683760684
57,1,0,16,60000,55,52,0,0,1,1,4,35,20.979020979021
40,1,0,16,52000,40,52,0,0,1,1,1,18,25
31,0,0,18,40000,45,52,0,0,1,1,1,7,17.0940170940171
53,1,0,18,80,45,52,0,0,1,1,1,29,0.0341880341880342
57,0,0,18,110000,45,52,0,0,1,1,1,33,47.008547008547
47,1,0,20,150000,50,52,0,0,1,1,1,21,57.6923076923077
50,0,0,18,160000,60,52,0,0,1,1,1,26,51.2820512820513
50,0,0,16,130000,40,52,0,0,1,1,1,28,62.5
56,0,0,16,70600,50,52,0,0,1,1,6,34,27.1538461538462
53,0,0,18,190000,45,52,0,0,1,1,1,29,81.1965811965812
54,0,0,16,50000,40,52,0,0,1,1,1,32,24.0384615384615
52,0,0,16,200000,50,52,0,0,1,1,1,30,76.9230769230769
28,0,0,16,46000,40,52,0,0,1,1,7,6,22.1153846153846
47,0,0,12,80000,75,52,0,0,1,1,1,29,20.5128205128205
61,0,0,13,62500,40,52,1,0,1,1,1,42,30.0480769230769
32,0,0,16,50000,40,52,0,0,1,1,1,10,24.0384615384615
34,1,0,16,70000,40,52,0,0,1,1,1,12,33.6538461538462
42,0,0,18,106000,55,52,1,0,1,1,1,18,37.0629370629371
50,0,0,18,95000,50,52,0,0,1,1,1,26,36.5384615384615
46,0,0,14,100000,40,52,0,0,1,1,5,26,48.0769230769231
50,1,0,14,46000,50,52,0,0,1,1,5,30,17.6923076923077
21,1,0,13,45000,40,52,0,0,1,1,7,2,21.6346153846154
43,0,0,18,55000,55,52,0,0,1,1,1,19,19.2307692307692
42,0,0,16,32242,40,52,0,0,1,1,1,20,15.5009615384615
24,1,0,16,28000,40,52,0,0,1,1,7,2,13.4615384615385
40,0,0,12,34400,56,52,0,0,1,1,1,22,11.8131868131868
28,0,0,13,22000,50,52,0,0,1,1,5,9,8.46153846153846
26,0,0,14,33000,42,52,0,0,1,1,1,6,15.1098901098901
24,1,0,16,27000,40,52,0,0,1,1,1,2,12.9807692307692
21,0,0,13,54000,42,52,0,0,1,1,7,2,24.7252747252747
40,0,0,14,120000,50,52,0,0,1,1,1,20,46.1538461538462
48,0,0,16,120000,50,52,0,0,1,1,1,26,46.1538461538462
50,0,0,16,32000,40,52,0,0,1,1,1,28,15.3846153846154
42,0,0,18,64000,50,52,0,0,1,1,7,18,24.6153846153846
42,0,0,16,38000,50,52,0,0,1,1,7,20,14.6153846153846
44,1,0,14,42000,40,52,0,0,1,1,5,24,20.1923076923077
44,1,0,18,53500,45,52,0,0,1,1,1,20,22.8632478632479
49,0,0,16,60000,47,52,0,0,1,1,1,27,24.5499181669394
47,0,0,12,20000,40,52,0,0,1,1,5,29,9.61538461538461
22,1,0,12,29800,40,52,0,0,1,1,7,4,14.3269230769231
58,1,0,12,23000,40,52,0,0,1,1,1,40,11.0576923076923
33,0,0,14,32400,40,52,0,0,1,7,5,13,15.5769230769231
33,1,0,16,49000,40,52,0,0,1,1,5,11,23.5576923076923
52,1,0,16,50000,40,52,0,0,1,1,1,30,24.0384615384615
34,1,0,16,32000,40,52,0,0,1,1,1,12,15.3846153846154
47,0,0,16,389599,60,52,0,0,1,1,1,25,124.871474358974
64,0,0,18,150000,50,52,0,0,1,1,1,40,57.6923076923077
56,0,0,16,60000,50,52,0,0,1,1,1,34,23.0769230769231
47,0,0,16,70000,50,52,0,0,1,1,1,25,26.9230769230769
29,1,0,13,19000,40,52,0,0,1,1,5,10,9.13461538461539
30,0,0,10,22500,36,52,0,0,1,1,7,14,12.0192307692308
28,1,0,18,45000,40,52,0,0,1,1,7,4,21.6346153846154
23,1,0,16,40000,40,52,0,0,1,1,7,1,19.2307692307692
18,1,0,12,8300,40,48,0,0,1,1,7,0,4.32291666666667
33,1,0,18,100000,60,52,0,0,1,1,1,9,32.0512820512821
45,1,0,14,43000,40,52,0,0,1,1,1,25,20.6730769230769
62,0,0,16,172000,48,52,0,0,1,1,1,40,68.9102564102564
51,0,0,16,85000,60,52,0,0,1,1,1,29,27.2435897435897
33,1,0,18,48000,45,52,0,0,1,1,1,9,20.5128205128205
45,0,0,16,60000,40,52,0,0,1,1,1,23,28.8461538461538
36,0,0,16,32000,40,52,0,0,1,1,5,14,15.3846153846154
39,1,0,16,60000,40,52,0,0,1,1,5,17,28.8461538461538
54,0,0,18,93000,50,52,0,0,1,1,1,30,35.7692307692308
55,1,0,18,60000,60,52,0,0,1,1,1,31,19.2307692307692
43,0,0,13,44000,45,52,0,0,1,1,1,24,18.8034188034188
43,1,0,16,150000,40,52,0,0,1,1,1,21,72.1153846153846
28,1,0,16,37000,40,52,0,0,1,1,7,6,17.7884615384615
31,0,0,16,80000,40,52,0,0,1,1,7,9,38.4615384615385
37,0,0,16,55000,40,52,0,0,1,1,5,15,26.4423076923077
52,1,0,13,23002,40,52,0,0,1,1,5,33,11.0586538461538
62,0,1,13,24000,36,52,0,0,1,1,5,43,12.8205128205128
51,0,1,16,88000,40,52,0,0,1,1,1,29,42.3076923076923
55,1,0,16,50000,40,52,0,0,1,1,1,33,24.0384615384615
55,0,0,13,65000,60,52,0,0,1,1,1,36,20.8333333333333
48,1,0,16,61000,36,52,0,0,1,1,1,26,32.5854700854701
32,0,0,18,75000,40,52,0,0,1,1,1,8,36.0576923076923
39,1,0,16,50000,40,52,0,0,1,1,5,17,24.0384615384615
41,0,0,12,66000,43,52,0,0,1,1,1,23,29.5169946332737
45,1,0,13,29000,40,52,0,0,1,2,5,26,13.9423076923077
35,1,0,13,40000,60,52,0,0,1,1,7,16,12.8205128205128
53,1,0,20,150000,40,52,0,0,1,1,5,27,72.1153846153846
37,0,0,12,80000,40,52,0,0,1,1,1,19,38.4615384615385
50,0,0,12,40000,40,52,0,0,1,1,1,32,19.2307692307692
34,0,0,16,95000,45,52,0,0,1,1,1,12,40.5982905982906
52,0,0,16,100000,55,52,0,0,1,1,1,30,34.965034965035
34,0,0,16,30000,40,50,0,0,1,6,1,12,15
40,0,0,14,15000,60,52,0,0,1,1,1,20,4.80769230769231
45,1,0,16,24500,50,52,0,0,1,1,1,23,9.42307692307692
34,0,0,12,45000,40,52,0,0,1,1,1,16,21.6346153846154
46,0,0,16,100000,45,52,0,0,1,1,1,24,42.7350427350427
43,1,0,12,407720,60,52,0,0,1,1,1,25,130.679487179487
55,0,0,16,105000,45,52,0,0,1,1,1,33,44.8717948717949
61,1,0,18,75000,50,52,0,0,1,1,1,37,28.8461538461538
45,0,0,18,200000,60,52,0,0,1,1,1,21,64.1025641025641
41,0,0,12,64000,60,52,0,0,1,1,1,23,20.5128205128205
29,1,0,12,33000,40,52,0,0,1,1,1,11,15.8653846153846
31,0,0,12,43000,40,52,0,0,1,1,1,13,20.6730769230769
33,1,0,14,28000,40,52,0,0,1,1,1,13,13.4615384615385
40,0,0,13,30000,40,52,0,0,1,1,1,21,14.4230769230769
56,0,0,20,200000,45,52,0,0,1,1,1,30,85.4700854700855
36,0,0,13,50000,45,52,0,0,1,1,1,17,21.3675213675214
35,1,0,16,110000,40,52,0,0,1,1,1,13,52.8846153846154
43,0,0,16,60000,40,52,0,0,1,1,1,21,28.8461538461538
45,0,0,16,200000,60,52,0,0,1,7,1,23,64.1025641025641
51,1,0,16,55000,45,52,0,0,1,1,1,29,23.5042735042735
45,1,0,14,36000,48,52,0,0,1,1,1,25,14.4230769230769
50,0,0,18,389599,40,52,0,0,1,1,1,26,187.307211538462
44,0,0,16,389599,50,52,0,0,1,1,1,22,149.845769230769
47,1,0,16,70000,40,52,0,0,1,1,5,25,33.6538461538462
40,0,0,14,28000,40,52,0,0,1,1,1,20,13.4615384615385
41,1,0,16,66000,40,52,0,0,1,1,5,19,31.7307692307692
31,1,0,16,45000,40,52,0,0,1,1,1,9,21.6346153846154
36,0,0,12,53500,40,52,0,0,1,1,1,18,25.7211538461538
34,0,0,18,124887,50,52,0,0,1,1,1,10,48.0334615384615
45,0,0,16,50000,40,52,0,0,1,1,1,23,24.0384615384615
49,0,0,16,88000,55,52,0,0,1,1,1,27,30.7692307692308
52,0,0,16,23000,40,52,0,0,1,1,1,30,11.0576923076923
47,0,0,16,92000,45,52,0,0,1,1,1,25,39.3162393162393
23,0,0,16,40000,40,52,0,0,1,7,7,1,19.2307692307692
53,0,0,13,63650,45,52,0,0,1,1,1,34,27.2008547008547
52,0,0,13,40000,40,52,0,0,1,2,1,33,19.2307692307692
46,1,0,13,39000,40,52,0,0,1,1,5,27,18.75
25,0,0,13,45000,50,52,0,0,1,1,7,6,17.3076923076923
52,0,0,18,98000,40,52,0,0,1,1,1,28,47.1153846153846
54,1,0,14,80000,45,52,0,0,1,1,5,34,34.1880341880342
45,0,0,16,120000,55,52,0,0,1,1,1,23,41.958041958042
49,0,0,14,75000,40,52,0,0,1,1,1,29,36.0576923076923
30,0,0,13,2000,55,52,0,0,1,1,7,11,0.699300699300699
45,0,0,13,48000,43,52,0,0,1,1,5,26,21.4669051878354
39,0,0,16,45000,40,52,0,0,1,1,1,17,21.6346153846154
37,1,0,18,31500,40,52,0,0,1,1,1,13,15.1442307692308
30,1,0,16,37000,40,52,0,0,1,1,1,8,17.7884615384615
29,0,0,18,100000,50,52,0,0,1,1,1,5,38.4615384615385
53,0,0,14,45000,40,52,0,0,1,1,1,33,21.6346153846154
57,1,0,14,28000,40,52,0,0,1,1,1,37,13.4615384615385
58,0,0,13,55000,45,52,0,0,1,1,5,39,23.5042735042735
68,0,0,16,52000,50,52,0,0,1,1,1,46,20
28,1,0,16,23000,41,52,0,0,1,1,7,6,10.7879924953096
63,0,0,12,46494,40,52,0,0,1,1,1,45,22.3528846153846
20,1,0,12,18600,40,52,0,0,1,1,1,2,8.94230769230769
34,0,0,16,40458,50,52,0,0,1,1,1,12,15.5607692307692
58,0,0,12,22000,40,52,0,0,1,1,1,40,10.5769230769231
53,1,0,13,65000,60,52,0,0,1,1,5,34,20.8333333333333
50,0,0,16,63000,40,52,0,0,1,1,1,28,30.2884615384615
61,0,0,12,150000,50,52,0,0,1,1,1,43,57.6923076923077
28,1,0,20,50000,40,52,0,0,1,1,7,2,24.0384615384615
45,0,0,18,69000,40,52,0,0,1,1,5,21,33.1730769230769
41,0,1,12,11250,40,52,0,0,1,1,1,23,5.40865384615385
27,0,0,12,33500,40,52,0,0,1,1,1,9,16.1057692307692
41,1,0,12,16000,40,52,0,0,1,1,1,23,7.69230769230769
44,0,0,11,42000,40,52,0,0,1,1,1,27,20.1923076923077
46,1,0,13,38000,40,52,0,0,1,1,4,27,18.2692307692308
31,0,0,16,30000,52,52,0,0,1,1,7,9,11.094674556213
52,0,0,11,16000,50,52,0,0,1,1,1,35,6.15384615384615
51,0,0,20,120000,40,51,0,0,1,1,1,25,58.8235294117647
53,0,0,14,89000,50,52,0,0,1,1,1,33,34.2307692307692
38,1,0,18,407720,60,52,0,0,1,1,1,14,130.679487179487
29,0,0,16,20000,38,49,1,0,1,1,1,7,10.7411385606874
68,0,0,16,34101,55,50,0,1,1,1,1,46,12.4003636363636
54,1,0,12,53316,50,52,0,0,1,1,1,36,20.5061538461538
41,0,0,13,60000,60,52,0,0,1,1,1,22,19.2307692307692
47,1,1,12,70000,40,52,0,0,1,1,1,29,33.6538461538462
53,0,0,14,36400,40,52,0,0,1,1,1,33,17.5
51,1,0,16,45000,40,52,0,0,1,1,1,29,21.6346153846154
38,1,0,13,32469,40,52,0,0,1,1,7,19,15.6100961538462
64,1,0,11,35360,40,52,0,0,1,1,5,47,17
51,0,0,14,100000,50,52,0,0,1,1,1,31,38.4615384615385
51,1,0,18,50000,60,52,0,0,1,1,1,27,16.025641025641
52,0,0,14,60000,80,52,0,0,1,1,1,32,14.4230769230769
24,0,0,14,26200,80,52,0,0,1,1,7,4,6.29807692307692
62,1,0,12,60000,40,52,0,0,1,1,1,44,28.8461538461538
54,0,0,12,63000,40,52,0,0,1,1,4,36,30.2884615384615
58,1,0,13,49000,40,52,0,0,1,1,1,39,23.5576923076923
58,0,0,13,55000,40,52,0,0,1,1,1,39,26.4423076923077
47,1,0,12,20800,44,52,0,0,1,4,1,29,9.09090909090909
49,0,0,12,23900,44,52,0,0,1,4,1,31,10.4458041958042
27,1,0,12,34000,40,52,0,0,1,1,5,9,16.3461538461538
39,0,0,13,34000,40,52,0,0,1,1,5,20,16.3461538461538
47,1,0,12,28000,40,52,0,0,1,1,5,29,13.4615384615385
20,0,0,12,35000,40,48,0,0,1,1,7,2,18.2291666666667
46,1,0,14,35351,40,52,0,0,1,1,1,26,16.9956730769231
35,0,0,18,69000,40,52,0,0,1,1,1,11,33.1730769230769
35,1,0,16,55000,40,52,0,0,1,1,1,13,26.4423076923077
41,0,0,12,15000,40,52,0,0,1,1,7,23,7.21153846153846
52,0,0,12,48000,40,52,0,0,1,1,1,34,23.0769230769231
48,1,0,14,32000,40,52,0,0,1,1,1,28,15.3846153846154
58,0,0,16,87000,40,52,0,0,1,1,1,36,41.8269230769231
43,1,0,12,4000,75,52,0,0,1,1,5,25,1.02564102564103
19,1,0,12,7000,40,52,0,0,1,1,7,1,3.36538461538462
43,0,0,13,20800,40,52,0,0,1,1,5,24,10
44,0,0,16,122946,50,52,0,0,1,1,5,22,47.2869230769231
55,0,0,16,62000,40,52,0,0,1,1,5,33,29.8076923076923
59,0,0,16,115000,50,52,0,0,1,1,1,37,44.2307692307692
48,0,0,12,21000,40,52,0,0,1,4,3,30,10.0961538461538
40,0,0,12,20000,40,52,0,0,1,1,1,22,9.61538461538461
26,1,0,12,32000,40,52,0,0,1,1,1,8,15.3846153846154
30,1,0,12,35000,50,52,0,0,1,1,7,12,13.4615384615385
47,0,0,12,34000,39,52,0,0,1,1,5,29,16.7652859960552
21,0,0,12,40000,40,52,0,0,1,1,7,3,19.2307692307692
39,0,0,18,75000,45,52,0,0,1,1,1,15,32.0512820512821
43,0,0,18,75000,50,52,0,0,1,1,1,19,28.8461538461538
20,0,0,12,26000,45,52,0,0,1,1,7,2,11.1111111111111
38,1,0,12,15000,40,52,0,0,1,1,5,20,7.21153846153846
34,1,0,14,40420,44,52,0,0,1,1,7,14,17.6660839160839
37,1,0,12,47387,41,52,0,0,1,1,5,19,22.2265478424015
30,0,0,13,32759,40,52,0,0,1,1,7,11,15.7495192307692
29,1,0,20,39910,40,52,0,0,1,1,7,3,19.1875
57,1,0,18,94000,47,52,0,0,1,1,7,33,38.4615384615385
39,0,0,13,39000,42,48,0,0,1,1,5,20,19.3452380952381
32,1,0,12,35337,42,52,0,0,1,1,7,14,16.1799450549451
24,0,0,12,21250,40,50,0,0,1,1,7,6,10.625
53,0,0,12,95000,40,52,0,0,1,1,5,35,45.6730769230769
58,1,0,13,32000,38,52,0,0,1,1,4,39,16.1943319838057
35,0,0,14,39247,50,52,0,0,1,1,1,15,15.095
41,0,0,12,62000,45,52,0,0,1,1,1,23,26.4957264957265
53,0,0,20,175000,50,52,0,0,1,1,1,27,67.3076923076923
50,0,0,13,50000,40,52,0,0,1,1,1,31,24.0384615384615
52,1,0,14,30000,40,52,0,0,1,1,1,32,14.4230769230769
26,0,0,13,30000,40,52,0,0,1,1,7,7,14.4230769230769
24,1,0,16,30000,40,52,0,0,1,1,7,2,14.4230769230769
56,0,0,13,75000,40,52,0,0,1,1,1,37,36.0576923076923
47,1,0,13,30000,40,52,0,0,1,1,1,28,14.4230769230769
29,1,0,13,26000,40,52,0,0,1,1,5,10,12.5
47,1,0,11,24600,38,52,0,0,1,1,5,30,12.4493927125506
56,0,0,13,48013,48,52,0,0,1,1,6,37,19.2359775641026
32,0,0,12,53000,55,52,0,0,1,1,1,14,18.5314685314685
33,1,0,14,45000,40,52,0,0,1,1,1,13,21.6346153846154
41,0,0,18,58000,45,52,0,0,1,1,1,17,24.7863247863248
41,1,0,18,37000,40,52,0,0,1,1,1,17,17.7884615384615
62,0,0,16,200000,60,48,0,0,1,1,1,40,69.4444444444444
44,1,0,12,28000,38,52,0,0,1,1,1,26,14.17004048583
36,0,0,12,22000,40,52,0,0,1,1,1,18,10.5769230769231
51,1,0,16,40000,52,52,0,0,1,1,6,29,14.792899408284
28,1,0,16,40000,40,52,0,0,1,1,1,6,19.2307692307692
30,0,0,12,60000,40,52,0,0,1,1,1,12,28.8461538461538
58,1,0,13,27000,40,52,0,0,1,1,5,39,12.9807692307692
23,1,0,16,60000,36,50,0,0,1,1,7,1,33.3333333333333
